P@200,best_mAP,epoch,loss_ce_epoch,loss_ce_step,loss_cons_text_epoch,loss_cons_text_step,loss_cons_visual_cross_epoch,loss_cons_visual_cross_step,loss_consistency_epoch,loss_consistency_step,loss_cross_modal_epoch,loss_cross_modal_step,mAP,step,train_loss_epoch,train_loss_step,val_P@200,val_mAP,val_map_200,val_p_200
,,0,,0.15473312139511108,,0.0006006440380588174,,0.3089810013771057,,2.839489459991455,,4.190563201904297,,49,,7.494367599487305,,,,
,,0,,0.1732288897037506,,0.0009083530167117715,,0.29654327034950256,,1.4638853073120117,,3.601857900619507,,99,,5.536423683166504,,,,
,,0,,0.1592336744070053,,0.0010597362415865064,,0.2836952209472656,,1.1068580150604248,,3.3455848693847656,,149,,4.8964314460754395,,,,
,,0,,0.16794438660144806,,0.0011404386023059487,,0.2623410224914551,,1.0173470973968506,,3.058281421661377,,199,,4.507054328918457,,,,
,,0,,0.10331332683563232,,0.0012008696794509888,,0.23539698123931885,,0.8912568092346191,,2.4590182304382324,,249,,3.6901865005493164,,,,
,,0,,0.1321055144071579,,0.0012057172134518623,,0.22475814819335938,,0.9066471457481384,,2.7682113647460938,,299,,4.032927989959717,,,,
,,0,,0.1572297066450119,,0.0011524271685630083,,0.2135993093252182,,0.7857437133789062,,2.545501708984375,,349,,3.7032268047332764,,,,
,,0,,0.12090976536273956,,0.0010162729304283857,,0.19318139553070068,,0.9219548106193542,,2.6540703773498535,,399,,3.8911328315734863,,,,
,,0,,0.11406781524419785,,0.001015251618809998,,0.18440520763397217,,0.5190775394439697,,2.1698343753814697,,449,,2.9883999824523926,,,,
,,0,,0.09170852601528168,,0.0010506326798349619,,0.18432025611400604,,0.46762770414352417,,2.1018128395080566,,499,,2.846519947052002,,,,
,,0,,0.10579656809568405,,0.001152465003542602,,0.1762358397245407,,0.4239771366119385,,2.5406649112701416,,549,,3.2478270530700684,,,,
,,0,,0.09510862827301025,,0.0010415373835712671,,0.1664261370897293,,0.4687289595603943,,2.2683253288269043,,599,,2.9996306896209717,,,,
,,0,,0.11430460214614868,,0.0010122417006641626,,0.16201333701610565,,0.5692317485809326,,2.2620601654052734,,649,,3.1086220741271973,,,,
,,0,,0.08586262911558151,,0.0011128955520689487,,0.16364002227783203,,0.48312076926231384,,1.927073359489441,,699,,2.6608097553253174,,,,
,,0,,0.1318628489971161,,0.001320126000791788,,0.16564321517944336,,0.6232872605323792,,2.337446689605713,,749,,3.2595601081848145,,,,
,,0,,0.061465710401535034,,0.0011937457602471113,,0.15515509247779846,,0.582243025302887,,2.187945604324341,,799,,2.9880032539367676,,,,
,,0,,0.09865491837263107,,0.001093969913199544,,0.15408213436603546,,0.5530697107315063,,2.0733916759490967,,849,,2.8802924156188965,,,,
,,0,,0.10260794311761856,,0.0010734419338405132,,0.1581423580646515,,0.5517176389694214,,1.9482613801956177,,899,,2.7618026733398438,,,,
0.7654178738594055,0.0010000000474974513,0,,,,,,,,,,,0.7910937666893005,899,,,0.7654178738594055,0.7910937666893005,0.7910937666893005,0.7654178738594055
,,0,0.11877218633890152,,0.0010336668929085135,,0.20923808217048645,,0.9615663886070251,,2.6615006923675537,,,899,3.952106475830078,,,,,
,,1,,0.07533261179924011,,0.0010645710863173008,,0.15491507947444916,,0.3065345585346222,,1.693560004234314,,949,,2.2314069271087646,,,,
,,1,,0.08331277221441269,,0.0010974602773785591,,0.15378503501415253,,0.4703786373138428,,1.991040825843811,,999,,2.6996147632598877,,,,
,,1,,0.07975486665964127,,0.001089210738427937,,0.14679239690303802,,0.4361437261104584,,1.7805352210998535,,1049,,2.444315195083618,,,,
,,1,,0.07451381534337997,,0.0010100649669766426,,0.1477242410182953,,0.4106709361076355,,2.0792758464813232,,1099,,2.7131950855255127,,,,
,,1,,0.11648515611886978,,0.0010520013747736812,,0.15178035199642181,,0.5982560515403748,,2.004472494125366,,1149,,2.8720459938049316,,,,
