P@200,best_mAP,epoch,loss_ce_epoch,loss_ce_step,loss_cons_text_epoch,loss_cons_text_step,loss_cons_visual_cross_epoch,loss_cons_visual_cross_step,loss_consistency_epoch,loss_consistency_step,loss_cross_modal_epoch,loss_cross_modal_step,mAP,step,train_loss_epoch,train_loss_step,val_P@200,val_mAP,val_map_200,val_p_200
,,0,,0.44514352083206177,,0.04499134421348572,,0.1915481835603714,,3.6543803215026855,,4.732662677764893,,49,,9.068726539611816,,,,
,,0,,0.4235133230686188,,0.036344192922115326,,0.19176526367664337,,2.0758962631225586,,3.958467960357666,,99,,6.6859869956970215,,,,
,,0,,0.3755899965763092,,0.03186805546283722,,0.19052323698997498,,1.4824399948120117,,3.761930227279663,,149,,5.84235143661499,,,,
,,0,,0.3441586196422577,,0.029842877760529518,,0.19032058119773865,,1.504420518875122,,3.586113214492798,,199,,5.654855728149414,,,,
,,0,,0.30508527159690857,,0.029357723891735077,,0.1884986162185669,,1.0858805179595947,,2.9664595127105713,,249,,4.575281620025635,,,,
,,0,,0.3074270784854889,,0.02832108736038208,,0.18858423829078674,,0.7942431569099426,,3.28776216506958,,299,,4.606338024139404,,,,
,,0,,0.29307985305786133,,0.0271846204996109,,0.187447652220726,,1.1345527172088623,,3.018568277359009,,349,,4.66083288192749,,,,
,,0,,0.2663551867008209,,0.026327352970838547,,0.18672943115234375,,0.8662956953048706,,3.0456888675689697,,399,,4.3913960456848145,,,,
,,0,,0.2873415946960449,,0.02667342871427536,,0.185491681098938,,0.773672878742218,,3.072211265563965,,449,,4.345390319824219,,,,
0.7626378536224365,0.0010000000474974513,0,,,,,,,,,,,0.789546549320221,449,,,0.7626378536224365,0.789546549320221,0.789546549320221,0.7626378536224365
,,0,0.3526049852371216,,0.03416891396045685,,0.18916137516498566,,1.726508617401123,,3.616201400756836,,,449,5.918651580810547,,,,,
,,1,,0.32707926630973816,,0.026458289474248886,,0.186100035905838,,0.821358323097229,,3.079648017883301,,499,,4.440643787384033,,,,
,,1,,0.2849901020526886,,0.025389941409230232,,0.18424448370933533,,0.711771547794342,,3.0570905208587646,,549,,4.263486862182617,,,,
,,1,,0.23756341636180878,,0.024937966838479042,,0.18431606888771057,,0.5702521800994873,,3.146521806716919,,599,,4.163591384887695,,,,
,,1,,0.29283592104911804,,0.024468984454870224,,0.18226879835128784,,0.7183012962341309,,2.9651191234588623,,649,,4.1829938888549805,,,,
,,1,,0.31264832615852356,,0.023469937965273857,,0.18046411871910095,,0.5657212734222412,,2.739271640777588,,699,,3.821575164794922,,,,
,,1,,0.25865229964256287,,0.023823510855436325,,0.1802026629447937,,0.59503173828125,,2.484459161758423,,749,,3.5421693325042725,,,,
,,1,,0.27049577236175537,,0.02358268015086651,,0.17789793014526367,,0.8279092311859131,,2.7243616580963135,,799,,4.024247169494629,,,,
,,1,,0.2575143873691559,,0.02301664836704731,,0.17558223009109497,,0.7579935789108276,,2.807744026184082,,849,,4.021851062774658,,,,
,,1,,0.2778233587741852,,0.0227440744638443,,0.1735733598470688,,0.4774647355079651,,2.496582508087158,,899,,3.448188066482544,,,,
0.7751138210296631,0.789546549320221,1,,,,,,,,,,,0.8008604049682617,899,,,0.7751138210296631,0.8008604049682617,0.8008604049682617,0.7751138210296631
,,1,0.27705666422843933,,0.02429887279868126,,0.18087142705917358,,0.7336732745170593,,2.8140511512756348,,,899,4.029951095581055,,,,,
,,2,,0.27820053696632385,,0.022379331290721893,,0.17697679996490479,,0.6938503980636597,,2.8549578189849854,,949,,4.026364803314209,,,,
,,2,,0.2719106078147888,,0.021968383342027664,,0.17494936287403107,,0.7353073954582214,,2.800130844116211,,999,,4.004266738891602,,,,
,,2,,0.2750883996486664,,0.021593227982521057,,0.1757928729057312,,0.6991435289382935,,2.8078885078430176,,1049,,3.979506492614746,,,,
,,2,,0.27688416838645935,,0.021321121603250504,,0.1722472906112671,,0.7399535179138184,,2.685631036758423,,1099,,3.8960371017456055,,,,
,,2,,0.27611470222473145,,0.02139534056186676,,0.17180407047271729,,0.7574771642684937,,2.5933470726013184,,1149,,3.820138454437256,,,,
,,2,,0.24898751080036163,,0.02135956659913063,,0.17159153521060944,,0.5446950197219849,,2.7333316802978516,,1199,,3.7199652194976807,,,,
,,2,,0.3125455379486084,,0.021367428824305534,,0.1691269725561142,,0.4444977641105652,,2.7219491004943848,,1249,,3.6694867610931396,,,,
,,2,,0.2592034637928009,,0.020676132291555405,,0.17050153017044067,,0.5572553277015686,,2.799431562423706,,1299,,3.80706787109375,,,,
,,2,,0.2560976445674896,,0.020617486909031868,,0.1690843105316162,,0.5925239324569702,,2.3463833332061768,,1349,,3.384706497192383,,,,
0.7768323421478271,0.8008604049682617,2,,,,,,,,,,,0.8026862740516663,1349,,,0.7768323421478271,0.8026862740516663,0.8026862740516663,0.7768323421478271
,,2,0.26076218485832214,,0.021539095789194107,,0.17244045436382294,,0.5950755476951599,,2.6095590591430664,,,1349,3.65937876701355,,,,,
,,3,,0.26266035437583923,,0.020556531846523285,,0.16678735613822937,,0.4520324468612671,,2.538733720779419,,1399,,3.440770149230957,,,,
,,3,,0.2720617651939392,,0.02043163776397705,,0.16655278205871582,,0.4841732382774353,,2.4254398345947266,,1449,,3.368659257888794,,,,
,,3,,0.22242827713489532,,0.020165642723441124,,0.16611024737358093,,0.5155764222145081,,2.3693127632141113,,1499,,3.293593406677246,,,,
,,3,,0.23413443565368652,,0.019823206588625908,,0.1643052101135254,,0.4347084164619446,,2.234877109527588,,1549,,3.087848424911499,,,,
,,3,,0.2425299733877182,,0.020159205421805382,,0.16617074608802795,,0.3887830078601837,,2.6342995166778564,,1599,,3.4519424438476562,,,,
,,3,,0.2928028106689453,,0.019968269392848015,,0.16719122231006622,,0.4152058959007263,,2.7029590606689453,,1649,,3.5981273651123047,,,,
,,3,,0.26520463824272156,,0.019313853234052658,,0.16417160630226135,,0.5197180509567261,,2.3113298416137695,,1699,,3.279738187789917,,,,
,,3,,0.22224687039852142,,0.01928875222802162,,0.164198637008667,,0.6425970792770386,,2.373981475830078,,1749,,3.4223129749298096,,,,
,,3,,0.22917714715003967,,0.019177619367837906,,0.16198843717575073,,0.39774441719055176,,2.381646156311035,,1799,,3.1897339820861816,,,,
0.7763927578926086,0.8026862740516663,3,,,,,,,,,,,0.8020810484886169,1799,,,0.7763927578926086,0.8020810484886169,0.8020810484886169,0.7763927578926086
,,3,0.2527845799922943,,0.019909072667360306,,0.16551586985588074,,0.5295578241348267,,2.477660894393921,,,1799,3.4454290866851807,,,,,
,,4,,0.2576431334018707,,0.018946204334497452,,0.16252672672271729,,0.4766707718372345,,2.5068209171295166,,1849,,3.422607898712158,,,,
,,4,,0.2681140601634979,,0.019212452694773674,,0.16114073991775513,,0.5373050570487976,,2.497551202774048,,1899,,3.483323574066162,,,,
,,4,,0.25903627276420593,,0.018954750150442123,,0.1616668850183487,,0.40818899869918823,,2.465588331222534,,1949,,3.3134353160858154,,,,
,,4,,0.21715755760669708,,0.01884577050805092,,0.16159194707870483,,0.5226465463638306,,2.2122137546539307,,1999,,3.132455825805664,,,,
,,4,,0.212148055434227,,0.018684305250644684,,0.1608675867319107,,0.545681357383728,,2.3825292587280273,,2049,,3.319910764694214,,,,
,,4,,0.22033114731311798,,0.018433865159749985,,0.1604796200990677,,0.5783910155296326,,2.1373450756073,,2099,,3.114980697631836,,,,
,,4,,0.2385096549987793,,0.018353715538978577,,0.15904837846755981,,0.518348217010498,,2.503704786300659,,2149,,3.437964677810669,,,,
,,4,,0.28773221373558044,,0.018332570791244507,,0.1573166847229004,,0.4228988289833069,,2.289233922958374,,2199,,3.175513982772827,,,,
,,4,,0.20266616344451904,,0.01775514706969261,,0.15823566913604736,,0.4731646180152893,,2.2011420726776123,,2249,,3.0529632568359375,,,,
0.775806188583374,0.8026862740516663,4,,,,,,,,,,,0.8008172512054443,2249,,,0.775806188583374,0.8008172512054443,0.8008172512054443,0.775806188583374
,,4,0.2467261105775833,,0.01873340830206871,,0.1604500412940979,,0.4964025616645813,,2.3624043464660645,,,2249,3.2847182750701904,,,,,
,,5,,0.22818663716316223,,0.018212955445051193,,0.15780463814735413,,0.4657241106033325,,2.1532771587371826,,2299,,3.0232057571411133,,,,
